"ID";"Geslacht";"RegioS";"Perioden";"BevolkingOp1Januari_1"
"8062";"T001038";"GM0205";"1998JJ00";""
"8063";"T001038";"GM0205";"1999JJ00";""
"8064";"T001038";"GM0205";"2000JJ00";""
"8065";"T001038";"GM0205";"2001JJ00";""
"8066";"T001038";"GM0205";"2002JJ00";""
"8067";"T001038";"GM0205";"2003JJ00";""
"8068";"T001038";"GM0205";"2004JJ00";""
"8069";"T001038";"GM0205";"2005JJ00";""
"8070";"T001038";"GM0205";"2006JJ00";""
"8071";"T001038";"GM0205";"2007JJ00";""
"8072";"T001038";"GM0205";"2008JJ00";""
"8073";"T001038";"GM0205";"2009JJ00";""
"8074";"T001038";"GM0205";"2010JJ00";""
"8075";"T001038";"GM0205";"2011JJ00";""
"8076";"T001038";"GM0205";"2012JJ00";""
"8077";"T001038";"GM0205";"2013JJ00";""
"8078";"T001038";"GM0205";"2014JJ00";""
"8079";"T001038";"GM0205";"2015JJ00";""
"8080";"T001038";"GM0205";"2016JJ00";""
"8081";"T001038";"GM0205";"2017JJ00";""
"8082";"T001038";"GM0205";"2018JJ00";""
"8083";"T001038";"GM0889";"1960JJ00";"    8481"
"8084";"T001038";"GM0889";"1961JJ00";"    8549"
"8085";"T001038";"GM0889";"1962JJ00";"    8706"
"8086";"T001038";"GM0889";"1963JJ00";"    8778"
"8087";"T001038";"GM0889";"1964JJ00";"    9045"
"8088";"T001038";"GM0889";"1965JJ00";"    9321"
"8089";"T001038";"GM0889";"1966JJ00";"    9587"
"8090";"T001038";"GM0889";"1967JJ00";"    9814"
"8091";"T001038";"GM0889";"1968JJ00";"   10029"
"8092";"T001038";"GM0889";"1969JJ00";"   10159"
"8093";"T001038";"GM0889";"1970JJ00";"   10353"
"8094";"T001038";"GM0889";"1971JJ00";"   10534"
"8095";"T001038";"GM0889";"1972JJ00";"   10635"
"8096";"T001038";"GM0889";"1973JJ00";"   10675"
"8097";"T001038";"GM0889";"1974JJ00";"   10803"
"8098";"T001038";"GM0889";"1975JJ00";"   10832"
"8099";"T001038";"GM0889";"1976JJ00";"   10899"
"8100";"T001038";"GM0889";"1977JJ00";"   10948"
"8101";"T001038";"GM0889";"1978JJ00";"   11036"
"8102";"T001038";"GM0889";"1979JJ00";"   11181"
"8103";"T001038";"GM0889";"1980JJ00";"   11305"
"8104";"T001038";"GM0889";"1981JJ00";"   11456"
"8105";"T001038";"GM0889";"1982JJ00";"   11588"
"8106";"T001038";"GM0889";"1983JJ00";"   11780"
"8107";"T001038";"GM0889";"1984JJ00";"   11927"
"8108";"T001038";"GM0889";"1985JJ00";"   12021"
"8109";"T001038";"GM0889";"1986JJ00";"   12154"
"8110";"T001038";"GM0889";"1987JJ00";"   12332"
"8111";"T001038";"GM0889";"1988JJ00";"   12444"
"8112";"T001038";"GM0889";"1989JJ00";"   12548"
"8113";"T001038";"GM0889";"1990JJ00";"   12619"
"8114";"T001038";"GM0889";"1991JJ00";"   12754"
"8115";"T001038";"GM0889";"1992JJ00";"   12838"
"8116";"T001038";"GM0889";"1993JJ00";"   12968"
"8117";"T001038";"GM0889";"1994JJ00";"   13038"
"8118";"T001038";"GM0889";"1995JJ00";"   13110"
"8119";"T001038";"GM0889";"1996JJ00";"   13134"
"8120";"T001038";"GM0889";"1997JJ00";"   13259"
"8121";"T001038";"GM0889";"1998JJ00";"   13175"
"8122";"T001038";"GM0889";"1999JJ00";"   13163"
"8123";"T001038";"GM0889";"2000JJ00";"   13158"
"8124";"T001038";"GM0889";"2001JJ00";"   13189"
"8125";"T001038";"GM0889";"2002JJ00";"   13403"
"8126";"T001038";"GM0889";"2003JJ00";"   13466"
"8127";"T001038";"GM0889";"2004JJ00";"   13341"
"8128";"T001038";"GM0889";"2005JJ00";"   13401"
"8129";"T001038";"GM0889";"2006JJ00";"   13521"
"8130";"T001038";"GM0889";"2007JJ00";"   13646"
"8131";"T001038";"GM0889";"2008JJ00";"   13643"
"8132";"T001038";"GM0889";"2009JJ00";"   13795"
"8133";"T001038";"GM0889";"2010JJ00";"   13902"
"8134";"T001038";"GM0889";"2011JJ00";"   13844"
"8135";"T001038";"GM0889";"2012JJ00";"   13742"
"8136";"T001038";"GM0889";"2013JJ00";"   13688"
"8137";"T001038";"GM0889";"2014JJ00";"   13617"
"8138";"T001038";"GM0889";"2015JJ00";"   13511"
"8139";"T001038";"GM0889";"2016JJ00";"   13388"
"8140";"T001038";"GM0889";"2017JJ00";"   13405"
"8141";"T001038";"GM0889";"2018JJ00";"   13444"
"8142";"T001038";"GM0371";"1960JJ00";"     480"
"8143";"T001038";"GM0371";"1961JJ00";"     483"
"8144";"T001038";"GM0371";"1962JJ00";"     493"
"8145";"T001038";"GM0371";"1963JJ00";"     492"
"8146";"T001038";"GM0371";"1964JJ00";"     486"
"8147";"T001038";"GM0371";"1965JJ00";"     478"
"8148";"T001038";"GM0371";"1966JJ00";"     490"
"8149";"T001038";"GM0371";"1967JJ00";"     493"
"8150";"T001038";"GM0371";"1968JJ00";"     501"
"8151";"T001038";"GM0371";"1969JJ00";"     489"
"8152";"T001038";"GM0371";"1970JJ00";"     505"
"8153";"T001038";"GM0371";"1971JJ00";""
"8154";"T001038";"GM0371";"1972JJ00";""
"8155";"T001038";"GM0371";"1973JJ00";""
"8156";"T001038";"GM0371";"1974JJ00";""
"8157";"T001038";"GM0371";"1975JJ00";""
"8158";"T001038";"GM0371";"1976JJ00";""
"8159";"T001038";"GM0371";"1977JJ00";""
"8160";"T001038";"GM0371";"1978JJ00";""
"8161";"T001038";"GM0371";"1979JJ00";""
"8162";"T001038";"GM0371";"1980JJ00";""
"8163";"T001038";"GM0371";"1981JJ00";""
"8164";"T001038";"GM0371";"1982JJ00";""
"8165";"T001038";"GM0371";"1983JJ00";""
"8166";"T001038";"GM0371";"1984JJ00";""
"8167";"T001038";"GM0371";"1985JJ00";""
"8168";"T001038";"GM0371";"1986JJ00";""
"8169";"T001038";"GM0371";"1987JJ00";""
"8170";"T001038";"GM0371";"1988JJ00";""
"8171";"T001038";"GM0371";"1989JJ00";""
"8172";"T001038";"GM0371";"1990JJ00";""
"8173";"T001038";"GM0371";"1991JJ00";""
"8174";"T001038";"GM0371";"1992JJ00";""
"8175";"T001038";"GM0371";"1993JJ00";""
"8176";"T001038";"GM0371";"1994JJ00";""
"8177";"T001038";"GM0371";"1995JJ00";""
"8178";"T001038";"GM0371";"1996JJ00";""
"8179";"T001038";"GM0371";"1997JJ00";""
"8180";"T001038";"GM0371";"1998JJ00";""
"8181";"T001038";"GM0371";"1999JJ00";""
"8182";"T001038";"GM0371";"2000JJ00";""
"8183";"T001038";"GM0371";"2001JJ00";""
"8184";"T001038";"GM0371";"2002JJ00";""
"8185";"T001038";"GM0371";"2003JJ00";""
"8186";"T001038";"GM0371";"2004JJ00";""
"8187";"T001038";"GM0371";"2005JJ00";""
"8188";"T001038";"GM0371";"2006JJ00";""
"8189";"T001038";"GM0371";"2007JJ00";""
"8190";"T001038";"GM0371";"2008JJ00";""
"8191";"T001038";"GM0371";"2009JJ00";""
"8192";"T001038";"GM0371";"2010JJ00";""
"8193";"T001038";"GM0371";"2011JJ00";""
"8194";"T001038";"GM0371";"2012JJ00";""
"8195";"T001038";"GM0371";"2013JJ00";""
"8196";"T001038";"GM0371";"2014JJ00";""
"8197";"T001038";"GM0371";"2015JJ00";""
"8198";"T001038";"GM0371";"2016JJ00";""
"8199";"T001038";"GM0371";"2017JJ00";""
"8200";"T001038";"GM0371";"2018JJ00";""
"8201";"T001038";"GM0107";"1960JJ00";"   11500"
"8202";"T001038";"GM0107";"1961JJ00";"   11666"
"8203";"T001038";"GM0107";"1962JJ00";"   11716"
"8204";"T001038";"GM0107";"1963JJ00";"   11800"
"8205";"T001038";"GM0107";"1964JJ00";"   11913"
"8206";"T001038";"GM0107";"1965JJ00";"   11946"
"8207";"T001038";"GM0107";"1966JJ00";"   12058"
"8208";"T001038";"GM0107";"1967JJ00";"   12073"
"8209";"T001038";"GM0107";"1968JJ00";"   12088"
"8210";"T001038";"GM0107";"1969JJ00";"   12189"
"8211";"T001038";"GM0107";"1970JJ00";"   12289"
"8212";"T001038";"GM0107";"1971JJ00";"   12345"
"8213";"T001038";"GM0107";"1972JJ00";"   12388"
"8214";"T001038";"GM0107";"1973JJ00";"   12526"
"8215";"T001038";"GM0107";"1974JJ00";"   12547"
"8216";"T001038";"GM0107";"1975JJ00";"   12680"
"8217";"T001038";"GM0107";"1976JJ00";"   12948"
"8218";"T001038";"GM0107";"1977JJ00";"   13111"
"8219";"T001038";"GM0107";"1978JJ00";"   13193"
"8220";"T001038";"GM0107";"1979JJ00";"   13245"
"8221";"T001038";"GM0107";"1980JJ00";"   13284"
"8222";"T001038";"GM0107";"1981JJ00";"   13321"
"8223";"T001038";"GM0107";"1982JJ00";"   13474"
"8224";"T001038";"GM0107";"1983JJ00";"   13480"
"8225";"T001038";"GM0107";"1984JJ00";"   13588"
"8226";"T001038";"GM0107";"1985JJ00";"   13630"
"8227";"T001038";"GM0107";"1986JJ00";"   13694"
"8228";"T001038";"GM0107";"1987JJ00";"   13672"
"8229";"T001038";"GM0107";"1988JJ00";"   13832"
"8230";"T001038";"GM0107";"1989JJ00";"   14057"
"8231";"T001038";"GM0107";"1990JJ00";"   14119"
"8232";"T001038";"GM0107";"1991JJ00";"   14089"
"8233";"T001038";"GM0107";"1992JJ00";"   14193"
"8234";"T001038";"GM0107";"1993JJ00";"   14348"
"8235";"T001038";"GM0107";"1994JJ00";"   14532"
"8236";"T001038";"GM0107";"1995JJ00";"   14808"
"8237";"T001038";"GM0107";"1996JJ00";"   14952"
"8238";"T001038";"GM0107";"1997JJ00";"   15194"
"8239";"T001038";"GM0107";"1998JJ00";""
"8240";"T001038";"GM0107";"1999JJ00";""
"8241";"T001038";"GM0107";"2000JJ00";""
"8242";"T001038";"GM0107";"2001JJ00";""
"8243";"T001038";"GM0107";"2002JJ00";""
"8244";"T001038";"GM0107";"2003JJ00";""
"8245";"T001038";"GM0107";"2004JJ00";""
"8246";"T001038";"GM0107";"2005JJ00";""
"8247";"T001038";"GM0107";"2006JJ00";""
"8248";"T001038";"GM0107";"2007JJ00";""
"8249";"T001038";"GM0107";"2008JJ00";""
"8250";"T001038";"GM0107";"2009JJ00";""
"8251";"T001038";"GM0107";"2010JJ00";""
"8252";"T001038";"GM0107";"2011JJ00";""
"8253";"T001038";"GM0107";"2012JJ00";""
"8254";"T001038";"GM0107";"2013JJ00";""
"8255";"T001038";"GM0107";"2014JJ00";""
"8256";"T001038";"GM0107";"2015JJ00";""
"8257";"T001038";"GM0107";"2016JJ00";""
"8258";"T001038";"GM0107";"2017JJ00";""
"8259";"T001038";"GM0107";"2018JJ00";""
"8260";"T001038";"GM0890";"1960JJ00";"    3371"
"8261";"T001038";"GM0890";"1961JJ00";"    3446"
"8262";"T001038";"GM0890";"1962JJ00";"    3544"
"8263";"T001038";"GM0890";"1963JJ00";"    3618"
"8264";"T001038";"GM0890";"1964JJ00";"    3752"
"8265";"T001038";"GM0890";"1965JJ00";"    3818"
"8266";"T001038";"GM0890";"1966JJ00";"    3927"
"8267";"T001038";"GM0890";"1967JJ00";"    4042"
"8268";"T001038";"GM0890";"1968JJ00";"    4157"
"8269";"T001038";"GM0890";"1969JJ00";"    4246"
"8270";"T001038";"GM0890";"1970JJ00";"    4301"
"8271";"T001038";"GM0890";"1971JJ00";"    4306"
"8272";"T001038";"GM0890";"1972JJ00";"    4288"
"8273";"T001038";"GM0890";"1973JJ00";"    4264"
"8274";"T001038";"GM0890";"1974JJ00";"    4385"
"8275";"T001038";"GM0890";"1975JJ00";"    4464"
"8276";"T001038";"GM0890";"1976JJ00";"    4475"
"8277";"T001038";"GM0890";"1977JJ00";"    4587"
"8278";"T001038";"GM0890";"1978JJ00";"    4673"
"8279";"T001038";"GM0890";"1979JJ00";"    4650"
"8280";"T001038";"GM0890";"1980JJ00";"    4689"
"8281";"T001038";"GM0890";"1981JJ00";"    4765"
"8282";"T001038";"GM0890";"1982JJ00";"    4821"
"8283";"T001038";"GM0890";"1983JJ00";"    4884"
"8284";"T001038";"GM0890";"1984JJ00";"    4924"
"8285";"T001038";"GM0890";"1985JJ00";"    4953"
"8286";"T001038";"GM0890";"1986JJ00";"    4957"
"8287";"T001038";"GM0890";"1987JJ00";"    5052"
"8288";"T001038";"GM0890";"1988JJ00";"    5123"
"8289";"T001038";"GM0890";"1989JJ00";"    5176"
"8290";"T001038";"GM0890";"1990JJ00";"    5207"
"8291";"T001038";"GM0890";"1991JJ00";"    5223"
"8292";"T001038";"GM0890";"1992JJ00";"    5212"
"8293";"T001038";"GM0890";"1993JJ00";"    5233"
"8294";"T001038";"GM0890";"1994JJ00";"    5312"
"8295";"T001038";"GM0890";"1995JJ00";"    5383"
"8296";"T001038";"GM0890";"1996JJ00";"    5356"
"8297";"T001038";"GM0890";"1997JJ00";"    5375"
"8298";"T001038";"GM0890";"1998JJ00";"    5406"
"8299";"T001038";"GM0890";"1999JJ00";"    5417"
"8300";"T001038";"GM0890";"2000JJ00";"    5408"
"8301";"T001038";"GM0890";"2001JJ00";""
"8302";"T001038";"GM0890";"2002JJ00";""
"8303";"T001038";"GM0890";"2003JJ00";""
"8304";"T001038";"GM0890";"2004JJ00";""
"8305";"T001038";"GM0890";"2005JJ00";""
"8306";"T001038";"GM0890";"2006JJ00";""
"8307";"T001038";"GM0890";"2007JJ00";""
"8308";"T001038";"GM0890";"2008JJ00";""
"8309";"T001038";"GM0890";"2009JJ00";""
"8310";"T001038";"GM0890";"2010JJ00";""
"8311";"T001038";"GM0890";"2011JJ00";""
"8312";"T001038";"GM0890";"2012JJ00";""
"8313";"T001038";"GM0890";"2013JJ00";""
"8314";"T001038";"GM0890";"2014JJ00";""
"8315";"T001038";"GM0890";"2015JJ00";""
"8316";"T001038";"GM0890";"2016JJ00";""
"8317";"T001038";"GM0890";"2017JJ00";""
"8318";"T001038";"GM0890";"2018JJ00";""
"8319";"T001038";"GM0007";"1960JJ00";""
"8320";"T001038";"GM0007";"1961JJ00";""
"8321";"T001038";"GM0007";"1962JJ00";""
"8322";"T001038";"GM0007";"1963JJ00";""
"8323";"T001038";"GM0007";"1964JJ00";""
"8324";"T001038";"GM0007";"1965JJ00";""
"8325";"T001038";"GM0007";"1966JJ00";""
"8326";"T001038";"GM0007";"1967JJ00";""
"8327";"T001038";"GM0007";"1968JJ00";""
"8328";"T001038";"GM0007";"1969JJ00";"    8914"
"8329";"T001038";"GM0007";"1970JJ00";"    8871"
"8330";"T001038";"GM0007";"1971JJ00";"    8789"
"8331";"T001038";"GM0007";"1972JJ00";"    8676"
"8332";"T001038";"GM0007";"1973JJ00";"    8634"
"8333";"T001038";"GM0007";"1974JJ00";"    8561"
"8334";"T001038";"GM0007";"1975JJ00";"    8885"
"8335";"T001038";"GM0007";"1976JJ00";"    8991"
"8336";"T001038";"GM0007";"1977JJ00";"    9093"
"8337";"T001038";"GM0007";"1978JJ00";"    9211"
"8338";"T001038";"GM0007";"1979JJ00";"    9445"
"8339";"T001038";"GM0007";"1980JJ00";"    9429"
"8340";"T001038";"GM0007";"1981JJ00";"    9506"
"8341";"T001038";"GM0007";"1982JJ00";"    9469"
"8342";"T001038";"GM0007";"1983JJ00";"    9447"
"8343";"T001038";"GM0007";"1984JJ00";"    9449"
"8344";"T001038";"GM0007";"1985JJ00";"    9380"
"8345";"T001038";"GM0007";"1986JJ00";"    9433"
"8346";"T001038";"GM0007";"1987JJ00";"    9457"
"8347";"T001038";"GM0007";"1988JJ00";"    9461"
"8348";"T001038";"GM0007";"1989JJ00";"    9481"
"8349";"T001038";"GM0007";"1990JJ00";"    9416"
"8350";"T001038";"GM0007";"1991JJ00";"    9418"
"8351";"T001038";"GM0007";"1992JJ00";"    9316"
"8352";"T001038";"GM0007";"1993JJ00";"    9375"
"8353";"T001038";"GM0007";"1994JJ00";"    9424"
"8354";"T001038";"GM0007";"1995JJ00";"    9476"
"8355";"T001038";"GM0007";"1996JJ00";"    9475"
"8356";"T001038";"GM0007";"1997JJ00";"    9491"
"8357";"T001038";"GM0007";"1998JJ00";"    9500"
"8358";"T001038";"GM0007";"1999JJ00";"    9500"
"8359";"T001038";"GM0007";"2000JJ00";"    9549"
"8360";"T001038";"GM0007";"2001JJ00";"    9748"
"8361";"T001038";"GM0007";"2002JJ00";"    9722"
"8362";"T001038";"GM0007";"2003JJ00";"    9671"
"8363";"T001038";"GM0007";"2004JJ00";"    9704"
"8364";"T001038";"GM0007";"2005JJ00";"    9694"
"8365";"T001038";"GM0007";"2006JJ00";"    9740"
"8366";"T001038";"GM0007";"2007JJ00";"    9514"
"8367";"T001038";"GM0007";"2008JJ00";"    9497"
"8368";"T001038";"GM0007";"2009JJ00";"    9270"
"8369";"T001038";"GM0007";"2010JJ00";"    9261"
"8370";"T001038";"GM0007";"2011JJ00";"    9402"
"8371";"T001038";"GM0007";"2012JJ00";"    9283"
"8372";"T001038";"GM0007";"2013JJ00";"    8985"
"8373";"T001038";"GM0007";"2014JJ00";"    8920"
"8374";"T001038";"GM0007";"2015JJ00";"    9154"
"8375";"T001038";"GM0007";"2016JJ00";"    8971"
"8376";"T001038";"GM0007";"2017JJ00";"    8919"
"8377";"T001038";"GM0007";"2018JJ00";""
"8378";"T001038";"GM1019";"1960JJ00";"    5807"
"8379";"T001038";"GM1019";"1961JJ00";"    5743"
"8380";"T001038";"GM1019";"1962JJ00";"    5589"
"8381";"T001038";"GM1019";"1963JJ00";"    5499"
"8382";"T001038";"GM1019";"1964JJ00";"    5396"
"8383";"T001038";"GM1019";"1965JJ00";"    5375"
"8384";"T001038";"GM1019";"1966JJ00";"    5279"
"8385";"T001038";"GM1019";"1967JJ00";"    5163"
"8386";"T001038";"GM1019";"1968JJ00";"    5085"
"8387";"T001038";"GM1019";"1969JJ00";""
"8388";"T001038";"GM1019";"1970JJ00";""
"8389";"T001038";"GM1019";"1971JJ00";""
"8390";"T001038";"GM1019";"1972JJ00";""
"8391";"T001038";"GM1019";"1973JJ00";""
"8392";"T001038";"GM1019";"1974JJ00";""
"8393";"T001038";"GM1019";"1975JJ00";""
"8394";"T001038";"GM1019";"1976JJ00";""
"8395";"T001038";"GM1019";"1977JJ00";""
"8396";"T001038";"GM1019";"1978JJ00";""
"8397";"T001038";"GM1019";"1979JJ00";""
"8398";"T001038";"GM1019";"1980JJ00";""
"8399";"T001038";"GM1019";"1981JJ00";""
"8400";"T001038";"GM1019";"1982JJ00";""
"8401";"T001038";"GM1019";"1983JJ00";""
"8402";"T001038";"GM1019";"1984JJ00";""
"8403";"T001038";"GM1019";"1985JJ00";""
"8404";"T001038";"GM1019";"1986JJ00";""
"8405";"T001038";"GM1019";"1987JJ00";""
"8406";"T001038";"GM1019";"1988JJ00";""
"8407";"T001038";"GM1019";"1989JJ00";""
"8408";"T001038";"GM1019";"1990JJ00";""
"8409";"T001038";"GM1019";"1991JJ00";""
"8410";"T001038";"GM1019";"1992JJ00";""
"8411";"T001038";"GM1019";"1993JJ00";""
"8412";"T001038";"GM1019";"1994JJ00";""
"8413";"T001038";"GM1019";"1995JJ00";""
"8414";"T001038";"GM1019";"1996JJ00";""
"8415";"T001038";"GM1019";"1997JJ00";""
"8416";"T001038";"GM1019";"1998JJ00";""
"8417";"T001038";"GM1019";"1999JJ00";""
"8418";"T001038";"GM1019";"2000JJ00";""
"8419";"T001038";"GM1019";"2001JJ00";""
"8420";"T001038";"GM1019";"2002JJ00";""
"8421";"T001038";"GM1019";"2003JJ00";""
"8422";"T001038";"GM1019";"2004JJ00";""
"8423";"T001038";"GM1019";"2005JJ00";""
"8424";"T001038";"GM1019";"2006JJ00";""
"8425";"T001038";"GM1019";"2007JJ00";""
"8426";"T001038";"GM1019";"2008JJ00";""
"8427";"T001038";"GM1019";"2009JJ00";""
"8428";"T001038";"GM1019";"2010JJ00";""
"8429";"T001038";"GM1019";"2011JJ00";""
"8430";"T001038";"GM1019";"2012JJ00";""
"8431";"T001038";"GM1019";"2013JJ00";""
"8432";"T001038";"GM1019";"2014JJ00";""
"8433";"T001038";"GM1019";"2015JJ00";""
"8434";"T001038";"GM1019";"2016JJ00";""
"8435";"T001038";"GM1019";"2017JJ00";""
"8436";"T001038";"GM1019";"2018JJ00";""
"8437";"T001038";"GM0891";"1960JJ00";"     339"
"8438";"T001038";"GM0891";"1961JJ00";"     346"
"8439";"T001038";"GM0891";"1962JJ00";"     365"
"8440";"T001038";"GM0891";"1963JJ00";"     363"
"8441";"T001038";"GM0891";"1964JJ00";"     367"
"8442";"T001038";"GM0891";"1965JJ00";"     374"
"8443";"T001038";"GM0891";"1966JJ00";"     375"
"8444";"T001038";"GM0891";"1967JJ00";"     376"
"8445";"T001038";"GM0891";"1968JJ00";"     362"
"8446";"T001038";"GM0891";"1969JJ00";"     357"
"8447";"T001038";"GM0891";"1970JJ00";"     361"
"8448";"T001038";"GM0891";"1971JJ00";"     312"
"8449";"T001038";"GM0891";"1972JJ00";"     304"
"8450";"T001038";"GM0891";"1973JJ00";"     307"
"8451";"T001038";"GM0891";"1974JJ00";"     302"
"8452";"T001038";"GM0891";"1975JJ00";"     301"
"8453";"T001038";"GM0891";"1976JJ00";"     315"
"8454";"T001038";"GM0891";"1977JJ00";"     338"
"8455";"T001038";"GM0891";"1978JJ00";"     350"
"8456";"T001038";"GM0891";"1979JJ00";"     362"
"8457";"T001038";"GM0891";"1980JJ00";"     361"
"8458";"T001038";"GM0891";"1981JJ00";"     369"
"8459";"T001038";"GM0891";"1982JJ00";""
"8460";"T001038";"GM0891";"1983JJ00";""
"8461";"T001038";"GM0891";"1984JJ00";""
"8462";"T001038";"GM0891";"1985JJ00";""
"8463";"T001038";"GM0891";"1986JJ00";""
"8464";"T001038";"GM0891";"1987JJ00";""
"8465";"T001038";"GM0891";"1988JJ00";""
"8466";"T001038";"GM0891";"1989JJ00";""
"8467";"T001038";"GM0891";"1990JJ00";""
"8468";"T001038";"GM0891";"1991JJ00";""
"8469";"T001038";"GM0891";"1992JJ00";""
"8470";"T001038";"GM0891";"1993JJ00";""
"8471";"T001038";"GM0891";"1994JJ00";""
"8472";"T001038";"GM0891";"1995JJ00";""
"8473";"T001038";"GM0891";"1996JJ00";""
"8474";"T001038";"GM0891";"1997JJ00";""
"8475";"T001038";"GM0891";"1998JJ00";""
"8476";"T001038";"GM0891";"1999JJ00";""
"8477";"T001038";"GM0891";"2000JJ00";""
"8478";"T001038";"GM0891";"2001JJ00";""
"8479";"T001038";"GM0891";"2002JJ00";""
"8480";"T001038";"GM0891";"2003JJ00";""
"8481";"T001038";"GM0891";"2004JJ00";""
"8482";"T001038";"GM0891";"2005JJ00";""
"8483";"T001038";"GM0891";"2006JJ00";""
"8484";"T001038";"GM0891";"2007JJ00";""
"8485";"T001038";"GM0891";"2008JJ00";""
"8486";"T001038";"GM0891";"2009JJ00";""
"8487";"T001038";"GM0891";"2010JJ00";""
"8488";"T001038";"GM0891";"2011JJ00";""
"8489";"T001038";"GM0891";"2012JJ00";""
"8490";"T001038";"GM0891";"2013JJ00";""
"8491";"T001038";"GM0891";"2014JJ00";""
"8492";"T001038";"GM0891";"2015JJ00";""
"8493";"T001038";"GM0891";"2016JJ00";""
"8494";"T001038";"GM0891";"2017JJ00";""
"8495";"T001038";"GM0891";"2018JJ00";""
"8496";"T001038";"GM0206";"1960JJ00";"   10756"
"8497";"T001038";"GM0206";"1961JJ00";"   10976"
"8498";"T001038";"GM0206";"1962JJ00";"   11095"
"8499";"T001038";"GM0206";"1963JJ00";"   11326"
"8500";"T001038";"GM0206";"1964JJ00";"   11525"
"8501";"T001038";"GM0206";"1965JJ00";"   11714"
"8502";"T001038";"GM0206";"1966JJ00";"   12020"
"8503";"T001038";"GM0206";"1967JJ00";"   12359"
"8504";"T001038";"GM0206";"1968JJ00";"   12523"
"8505";"T001038";"GM0206";"1969JJ00";"   12682"
"8506";"T001038";"GM0206";"1970JJ00";"   13003"
"8507";"T001038";"GM0206";"1971JJ00";"   13213"
"8508";"T001038";"GM0206";"1972JJ00";"   13411"
"8509";"T001038";"GM0206";"1973JJ00";"   13522"
"8510";"T001038";"GM0206";"1974JJ00";"   13866"
"8511";"T001038";"GM0206";"1975JJ00";"   14127"
"8512";"T001038";"GM0206";"1976JJ00";"   14218"
"8513";"T001038";"GM0206";"1977JJ00";"   14362"
"8514";"T001038";"GM0206";"1978JJ00";"   14497"
"8515";"T001038";"GM0206";"1979JJ00";"   14626"
"8516";"T001038";"GM0206";"1980JJ00";"   14711"
"8517";"T001038";"GM0206";"1981JJ00";"   15010"
"8518";"T001038";"GM0206";"1982JJ00";"   15217"
"8519";"T001038";"GM0206";"1983JJ00";"   15288"
"8520";"T001038";"GM0206";"1984JJ00";"   15325"
"8521";"T001038";"GM0206";"1985JJ00";"   15361"
"8522";"T001038";"GM0206";"1986JJ00";"   15466"
"8523";"T001038";"GM0206";"1987JJ00";"   15624"
"8524";"T001038";"GM0206";"1988JJ00";"   15742"
"8525";"T001038";"GM0206";"1989JJ00";"   15842"
"8526";"T001038";"GM0206";"1990JJ00";"   15889"
"8527";"T001038";"GM0206";"1991JJ00";"   16007"
"8528";"T001038";"GM0206";"1992JJ00";"   16000"
"8529";"T001038";"GM0206";"1993JJ00";"   16164"
"8530";"T001038";"GM0206";"1994JJ00";"   16343"
"8531";"T001038";"GM0206";"1995JJ00";"   16391"
"8532";"T001038";"GM0206";"1996JJ00";"   16551"
"8533";"T001038";"GM0206";"1997JJ00";"   16577"
"8534";"T001038";"GM0206";"1998JJ00";"   16741"
"8535";"T001038";"GM0206";"1999JJ00";"   17279"
"8536";"T001038";"GM0206";"2000JJ00";"   17715"
"8537";"T001038";"GM0206";"2001JJ00";"   41172"
"8538";"T001038";"GM0206";"2002JJ00";"   41810"
"8539";"T001038";"GM0206";"2003JJ00";""
"8540";"T001038";"GM0206";"2004JJ00";""
"8541";"T001038";"GM0206";"2005JJ00";""
"8542";"T001038";"GM0206";"2006JJ00";""
"8543";"T001038";"GM0206";"2007JJ00";""
"8544";"T001038";"GM0206";"2008JJ00";""
"8545";"T001038";"GM0206";"2009JJ00";""
"8546";"T001038";"GM0206";"2010JJ00";""
"8547";"T001038";"GM0206";"2011JJ00";""
"8548";"T001038";"GM0206";"2012JJ00";""
"8549";"T001038";"GM0206";"2013JJ00";""
"8550";"T001038";"GM0206";"2014JJ00";""
"8551";"T001038";"GM0206";"2015JJ00";""
"8552";"T001038";"GM0206";"2016JJ00";""
"8553";"T001038";"GM0206";"2017JJ00";""
"8554";"T001038";"GM0206";"2018JJ00";""
"8555";"T001038";"GM0372";"1960JJ00";"    4118"
"8556";"T001038";"GM0372";"1961JJ00";"    4613"
"8557";"T001038";"GM0372";"1962JJ00";"    5066"
"8558";"T001038";"GM0372";"1963JJ00";"    5110"
