"ID";"Geslacht";"Leeftijd";"BurgerlijkeStaat";"RegioS";"Perioden";"BevolkingOp1Januari_1"
"2696782";"T001038";"11800";"T001019";"PV24  ";"2002JJ00";"    4593"
"2696783";"T001038";"11800";"T001019";"PV24  ";"2003JJ00";"    4745"
"2696784";"T001038";"11800";"T001019";"PV24  ";"2004JJ00";"    4901"
"2696785";"T001038";"11800";"T001019";"PV24  ";"2005JJ00";"    4921"
"2696786";"T001038";"11800";"T001019";"PV24  ";"2006JJ00";"    5140"
"2696787";"T001038";"11800";"T001019";"PV24  ";"2007JJ00";"    5121"
"2696788";"T001038";"11800";"T001019";"PV24  ";"2008JJ00";"    5153"
"2696789";"T001038";"11800";"T001019";"PV24  ";"2009JJ00";"    5456"
"2696790";"T001038";"11800";"T001019";"PV24  ";"2010JJ00";"    5526"
"2696791";"T001038";"11800";"T001019";"PV24  ";"2011JJ00";"    5405"
"2696792";"T001038";"11800";"T001019";"PV24  ";"2012JJ00";"    5339"
"2696793";"T001038";"11800";"T001019";"PV24  ";"2013JJ00";"    5538"
"2696794";"T001038";"11800";"T001019";"PV24  ";"2014JJ00";"    5171"
"2696795";"T001038";"11800";"T001019";"PV24  ";"2015JJ00";"    5252"
"2696796";"T001038";"11800";"T001019";"PV24  ";"2016JJ00";"    5339"
"2696797";"T001038";"11800";"T001019";"PV24  ";"2017JJ00";"    5603"
"2696798";"T001038";"11800";"T001019";"PV24  ";"2018JJ00";"    5661"
"2696799";"T001038";"11800";"T001019";"PV24  ";"2019JJ00";"    5761"
"2838560";"T001038";"11900";"T001019";"PV20  ";"1988JJ00";"    9884"
"2838561";"T001038";"11900";"T001019";"PV20  ";"1989JJ00";"   11035"
"2838562";"T001038";"11900";"T001019";"PV20  ";"1990JJ00";"   10617"
"2838563";"T001038";"11900";"T001019";"PV20  ";"1991JJ00";"   10368"
"2838564";"T001038";"11900";"T001019";"PV20  ";"1992JJ00";"    9949"
"2838565";"T001038";"11900";"T001019";"PV20  ";"1993JJ00";"    9047"
"2838566";"T001038";"11900";"T001019";"PV20  ";"1994JJ00";"    8591"
"2838567";"T001038";"11900";"T001019";"PV20  ";"1995JJ00";"    7926"
"2838568";"T001038";"11900";"T001019";"PV20  ";"1996JJ00";"    7788"
"2838569";"T001038";"11900";"T001019";"PV20  ";"1997JJ00";"    7781"
"2838570";"T001038";"11900";"T001019";"PV20  ";"1998JJ00";"    7799"
"2838571";"T001038";"11900";"T001019";"PV20  ";"1999JJ00";"    7969"
"2838572";"T001038";"11900";"T001019";"PV20  ";"2000JJ00";"    8515"
"2838573";"T001038";"11900";"T001019";"PV20  ";"2001JJ00";"    8356"
"2838574";"T001038";"11900";"T001019";"PV20  ";"2002JJ00";"    8142"
"2838575";"T001038";"11900";"T001019";"PV20  ";"2003JJ00";"    8159"
"2838576";"T001038";"11900";"T001019";"PV20  ";"2004JJ00";"    8386"
"2838577";"T001038";"11900";"T001019";"PV20  ";"2005JJ00";"    8601"
"2838578";"T001038";"11900";"T001019";"PV20  ";"2006JJ00";"    8648"
"2838579";"T001038";"11900";"T001019";"PV20  ";"2007JJ00";"    8825"
"2838580";"T001038";"11900";"T001019";"PV20  ";"2008JJ00";"    8858"
"2838581";"T001038";"11900";"T001019";"PV20  ";"2009JJ00";"    8971"
"2838582";"T001038";"11900";"T001019";"PV20  ";"2010JJ00";"    9442"
"2838583";"T001038";"11900";"T001019";"PV20  ";"2011JJ00";"    9588"
"2838584";"T001038";"11900";"T001019";"PV20  ";"2012JJ00";"    9264"
"2838585";"T001038";"11900";"T001019";"PV20  ";"2013JJ00";"    9479"
"2838586";"T001038";"11900";"T001019";"PV20  ";"2014JJ00";"    9782"
"2838587";"T001038";"11900";"T001019";"PV20  ";"2015JJ00";"    9628"
"2838588";"T001038";"11900";"T001019";"PV20  ";"2016JJ00";"    9398"
"2838589";"T001038";"11900";"T001019";"PV20  ";"2017JJ00";"    9310"
"2838590";"T001038";"11900";"T001019";"PV20  ";"2018JJ00";"    9385"
"2838591";"T001038";"11900";"T001019";"PV20  ";"2019JJ00";"    9524"
"2838688";"T001038";"11900";"T001019";"PV24  ";"1988JJ00";"    2680"
"2838689";"T001038";"11900";"T001019";"PV24  ";"1989JJ00";"    2945"
"2838690";"T001038";"11900";"T001019";"PV24  ";"1990JJ00";"    2976"
"2838691";"T001038";"11900";"T001019";"PV24  ";"1991JJ00";"    2980"
"2838692";"T001038";"11900";"T001019";"PV24  ";"1992JJ00";"    3102"
"2838693";"T001038";"11900";"T001019";"PV24  ";"1993JJ00";"    3056"
"2838694";"T001038";"11900";"T001019";"PV24  ";"1994JJ00";"    2971"
"2838695";"T001038";"11900";"T001019";"PV24  ";"1995JJ00";"    3041"
"2838696";"T001038";"11900";"T001019";"PV24  ";"1996JJ00";"    3298"
"2838697";"T001038";"11900";"T001019";"PV24  ";"1997JJ00";"    3372"
"2838698";"T001038";"11900";"T001019";"PV24  ";"1998JJ00";"    3480"
"2838699";"T001038";"11900";"T001019";"PV24  ";"1999JJ00";"    3669"
"2838700";"T001038";"11900";"T001019";"PV24  ";"2000JJ00";"    4019"
"2838701";"T001038";"11900";"T001019";"PV24  ";"2001JJ00";"    4010"
"2838702";"T001038";"11900";"T001019";"PV24  ";"2002JJ00";"    4313"
"2838703";"T001038";"11900";"T001019";"PV24  ";"2003JJ00";"    4591"
"2838704";"T001038";"11900";"T001019";"PV24  ";"2004JJ00";"    4699"
"2838705";"T001038";"11900";"T001019";"PV24  ";"2005JJ00";"    4795"
"2838706";"T001038";"11900";"T001019";"PV24  ";"2006JJ00";"    4760"
"2838707";"T001038";"11900";"T001019";"PV24  ";"2007JJ00";"    4946"
"2838708";"T001038";"11900";"T001019";"PV24  ";"2008JJ00";"    4897"
"2838709";"T001038";"11900";"T001019";"PV24  ";"2009JJ00";"    4979"
"2838710";"T001038";"11900";"T001019";"PV24  ";"2010JJ00";"    5257"
"2838711";"T001038";"11900";"T001019";"PV24  ";"2011JJ00";"    5303"
"2838712";"T001038";"11900";"T001019";"PV24  ";"2012JJ00";"    5234"
"2838713";"T001038";"11900";"T001019";"PV24  ";"2013JJ00";"    5132"
"2838714";"T001038";"11900";"T001019";"PV24  ";"2014JJ00";"    5302"
"2838715";"T001038";"11900";"T001019";"PV24  ";"2015JJ00";"    4995"
"2838716";"T001038";"11900";"T001019";"PV24  ";"2016JJ00";"    5066"
"2838717";"T001038";"11900";"T001019";"PV24  ";"2017JJ00";"    5196"
"2838718";"T001038";"11900";"T001019";"PV24  ";"2018JJ00";"    5444"
"2838719";"T001038";"11900";"T001019";"PV24  ";"2019JJ00";"    5542"
"2980480";"T001038";"12000";"T001019";"PV20  ";"1988JJ00";"   10509"
"2980481";"T001038";"12000";"T001019";"PV20  ";"1989JJ00";"   10394"
"2980482";"T001038";"12000";"T001019";"PV20  ";"1990JJ00";"   11548"
"2980483";"T001038";"12000";"T001019";"PV20  ";"1991JJ00";"   11140"
"2980484";"T001038";"12000";"T001019";"PV20  ";"1992JJ00";"   10922"
"2980485";"T001038";"12000";"T001019";"PV20  ";"1993JJ00";"   10466"
"2980486";"T001038";"12000";"T001019";"PV20  ";"1994JJ00";"    9551"
"2980487";"T001038";"12000";"T001019";"PV20  ";"1995JJ00";"    9154"
"2980488";"T001038";"12000";"T001019";"PV20  ";"1996JJ00";"    8386"
"2980489";"T001038";"12000";"T001019";"PV20  ";"1997JJ00";"    8321"
"2980490";"T001038";"12000";"T001019";"PV20  ";"1998JJ00";"    8262"
"2980491";"T001038";"12000";"T001019";"PV20  ";"1999JJ00";"    8583"
"2980492";"T001038";"12000";"T001019";"PV20  ";"2000JJ00";"    8775"
"2980493";"T001038";"12000";"T001019";"PV20  ";"2001JJ00";"    9198"
"2980494";"T001038";"12000";"T001019";"PV20  ";"2002JJ00";"    8969"
"2980495";"T001038";"12000";"T001019";"PV20  ";"2003JJ00";"    8719"
"2980496";"T001038";"12000";"T001019";"PV20  ";"2004JJ00";"    8771"
"2980497";"T001038";"12000";"T001019";"PV20  ";"2005JJ00";"    8950"
"2980498";"T001038";"12000";"T001019";"PV20  ";"2006JJ00";"    9095"
"2980499";"T001038";"12000";"T001019";"PV20  ";"2007JJ00";"    9431"
"2980500";"T001038";"12000";"T001019";"PV20  ";"2008JJ00";"    9522"
"2980501";"T001038";"12000";"T001019";"PV20  ";"2009JJ00";"    9662"
"2980502";"T001038";"12000";"T001019";"PV20  ";"2010JJ00";"    9812"
"2980503";"T001038";"12000";"T001019";"PV20  ";"2011JJ00";"   10413"
"2980504";"T001038";"12000";"T001019";"PV20  ";"2012JJ00";"   10668"
"2980505";"T001038";"12000";"T001019";"PV20  ";"2013JJ00";"   10318"
"2980506";"T001038";"12000";"T001019";"PV20  ";"2014JJ00";"   10542"
"2980507";"T001038";"12000";"T001019";"PV20  ";"2015JJ00";"   10817"
"2980508";"T001038";"12000";"T001019";"PV20  ";"2016JJ00";"   10586"
"2980509";"T001038";"12000";"T001019";"PV20  ";"2017JJ00";"   10453"
"2980510";"T001038";"12000";"T001019";"PV20  ";"2018JJ00";"   10386"
"2980511";"T001038";"12000";"T001019";"PV20  ";"2019JJ00";"   10632"
"2980608";"T001038";"12000";"T001019";"PV24  ";"1988JJ00";"    2645"
"2980609";"T001038";"12000";"T001019";"PV24  ";"1989JJ00";"    2670"
"2980610";"T001038";"12000";"T001019";"PV24  ";"1990JJ00";"    3012"
"2980611";"T001038";"12000";"T001019";"PV24  ";"1991JJ00";"    3067"
"2980612";"T001038";"12000";"T001019";"PV24  ";"1992JJ00";"    3082"
"2980613";"T001038";"12000";"T001019";"PV24  ";"1993JJ00";"    3106"
"2980614";"T001038";"12000";"T001019";"PV24  ";"1994JJ00";"    3035"
"2980615";"T001038";"12000";"T001019";"PV24  ";"1995JJ00";"    2969"
"2980616";"T001038";"12000";"T001019";"PV24  ";"1996JJ00";"    3058"
"2980617";"T001038";"12000";"T001019";"PV24  ";"1997JJ00";"    3248"
"2980618";"T001038";"12000";"T001019";"PV24  ";"1998JJ00";"    3422"
"2980619";"T001038";"12000";"T001019";"PV24  ";"1999JJ00";"    3488"
"2980620";"T001038";"12000";"T001019";"PV24  ";"2000JJ00";"    3713"
"2980621";"T001038";"12000";"T001019";"PV24  ";"2001JJ00";"    4065"
"2980622";"T001038";"12000";"T001019";"PV24  ";"2002JJ00";"    4105"
"2980623";"T001038";"12000";"T001019";"PV24  ";"2003JJ00";"    4375"
"2980624";"T001038";"12000";"T001019";"PV24  ";"2004JJ00";"    4663"
"2980625";"T001038";"12000";"T001019";"PV24  ";"2005JJ00";"    4657"
"2980626";"T001038";"12000";"T001019";"PV24  ";"2006JJ00";"    4698"
"2980627";"T001038";"12000";"T001019";"PV24  ";"2007JJ00";"    4713"
"2980628";"T001038";"12000";"T001019";"PV24  ";"2008JJ00";"    4849"
"2980629";"T001038";"12000";"T001019";"PV24  ";"2009JJ00";"    4811"
"2980630";"T001038";"12000";"T001019";"PV24  ";"2010JJ00";"    4921"
"2980631";"T001038";"12000";"T001019";"PV24  ";"2011JJ00";"    5143"
"2980632";"T001038";"12000";"T001019";"PV24  ";"2012JJ00";"    5201"
"2980633";"T001038";"12000";"T001019";"PV24  ";"2013JJ00";"    5099"
"2980634";"T001038";"12000";"T001019";"PV24  ";"2014JJ00";"    4973"
"2980635";"T001038";"12000";"T001019";"PV24  ";"2015JJ00";"    5198"
"2980636";"T001038";"12000";"T001019";"PV24  ";"2016JJ00";"    4861"
"2980637";"T001038";"12000";"T001019";"PV24  ";"2017JJ00";"    5003"
"2980638";"T001038";"12000";"T001019";"PV24  ";"2018JJ00";"    5102"
"2980639";"T001038";"12000";"T001019";"PV24  ";"2019JJ00";"    5370"
"3122400";"T001038";"12100";"T001019";"PV20  ";"1988JJ00";"   10697"
"3122401";"T001038";"12100";"T001019";"PV20  ";"1989JJ00";"   10703"
"3122402";"T001038";"12100";"T001019";"PV20  ";"1990JJ00";"   10601"
"3122403";"T001038";"12100";"T001019";"PV20  ";"1991JJ00";"   11782"
"3122404";"T001038";"12100";"T001019";"PV20  ";"1992JJ00";"   11394"
"3122405";"T001038";"12100";"T001019";"PV20  ";"1993JJ00";"   11137"
"3122406";"T001038";"12100";"T001019";"PV20  ";"1994JJ00";"   10770"
"3122407";"T001038";"12100";"T001019";"PV20  ";"1995JJ00";"    9856"
"3122408";"T001038";"12100";"T001019";"PV20  ";"1996JJ00";"    9385"
"3122409";"T001038";"12100";"T001019";"PV20  ";"1997JJ00";"    8679"
"3122410";"T001038";"12100";"T001019";"PV20  ";"1998JJ00";"    8585"
"3122411";"T001038";"12100";"T001019";"PV20  ";"1999JJ00";"    8814"
"3122412";"T001038";"12100";"T001019";"PV20  ";"2000JJ00";"    8991"
"3122413";"T001038";"12100";"T001019";"PV20  ";"2001JJ00";"    9138"
"3122414";"T001038";"12100";"T001019";"PV20  ";"2002JJ00";"    9498"
"3122415";"T001038";"12100";"T001019";"PV20  ";"2003JJ00";"    9303"
"3122416";"T001038";"12100";"T001019";"PV20  ";"2004JJ00";"    9086"
"3122417";"T001038";"12100";"T001019";"PV20  ";"2005JJ00";"    9106"
"3122418";"T001038";"12100";"T001019";"PV20  ";"2006JJ00";"    9269"
"3122419";"T001038";"12100";"T001019";"PV20  ";"2007JJ00";"    9435"
"3122420";"T001038";"12100";"T001019";"PV20  ";"2008JJ00";"    9796"
"3122421";"T001038";"12100";"T001019";"PV20  ";"2009JJ00";"    9895"
"3122422";"T001038";"12100";"T001019";"PV20  ";"2010JJ00";"   10104"
"3122423";"T001038";"12100";"T001019";"PV20  ";"2011JJ00";"   10285"
"3122424";"T001038";"12100";"T001019";"PV20  ";"2012JJ00";"   11023"
"3122425";"T001038";"12100";"T001019";"PV20  ";"2013JJ00";"   11159"
"3122426";"T001038";"12100";"T001019";"PV20  ";"2014JJ00";"   10849"
"3122427";"T001038";"12100";"T001019";"PV20  ";"2015JJ00";"   10965"
"3122428";"T001038";"12100";"T001019";"PV20  ";"2016JJ00";"   11323"
"3122429";"T001038";"12100";"T001019";"PV20  ";"2017JJ00";"   10997"
"3122430";"T001038";"12100";"T001019";"PV20  ";"2018JJ00";"   10877"
"3122431";"T001038";"12100";"T001019";"PV20  ";"2019JJ00";"   10956"
"3122528";"T001038";"12100";"T001019";"PV24  ";"1988JJ00";"    2701"
"3122529";"T001038";"12100";"T001019";"PV24  ";"1989JJ00";"    2681"
"3122530";"T001038";"12100";"T001019";"PV24  ";"1990JJ00";"    2812"
"3122531";"T001038";"12100";"T001019";"PV24  ";"1991JJ00";"    3134"
"3122532";"T001038";"12100";"T001019";"PV24  ";"1992JJ00";"    3232"
"3122533";"T001038";"12100";"T001019";"PV24  ";"1993JJ00";"    3204"
"3122534";"T001038";"12100";"T001019";"PV24  ";"1994JJ00";"    3124"
"3122535";"T001038";"12100";"T001019";"PV24  ";"1995JJ00";"    3098"
"3122536";"T001038";"12100";"T001019";"PV24  ";"1996JJ00";"    3038"
"3122537";"T001038";"12100";"T001019";"PV24  ";"1997JJ00";"    3057"
"3122538";"T001038";"12100";"T001019";"PV24  ";"1998JJ00";"    3343"
"3122539";"T001038";"12100";"T001019";"PV24  ";"1999JJ00";"    3484"
"3122540";"T001038";"12100";"T001019";"PV24  ";"2000JJ00";"    3597"
"3122541";"T001038";"12100";"T001019";"PV24  ";"2001JJ00";"    3831"
"3122542";"T001038";"12100";"T001019";"PV24  ";"2002JJ00";"    4230"
"3122543";"T001038";"12100";"T001019";"PV24  ";"2003JJ00";"    4222"
"3122544";"T001038";"12100";"T001019";"PV24  ";"2004JJ00";"    4409"
"3122545";"T001038";"12100";"T001019";"PV24  ";"2005JJ00";"    4621"
"3122546";"T001038";"12100";"T001019";"PV24  ";"2006JJ00";"    4613"
"3122547";"T001038";"12100";"T001019";"PV24  ";"2007JJ00";"    4573"
"3122548";"T001038";"12100";"T001019";"PV24  ";"2008JJ00";"    4711"
"3122549";"T001038";"12100";"T001019";"PV24  ";"2009JJ00";"    4868"
"3122550";"T001038";"12100";"T001019";"PV24  ";"2010JJ00";"    4856"
"3122551";"T001038";"12100";"T001019";"PV24  ";"2011JJ00";"    4841"
"3122552";"T001038";"12100";"T001019";"PV24  ";"2012JJ00";"    5069"
"3122553";"T001038";"12100";"T001019";"PV24  ";"2013JJ00";"    5189"
"3122554";"T001038";"12100";"T001019";"PV24  ";"2014JJ00";"    5008"
"3122555";"T001038";"12100";"T001019";"PV24  ";"2015JJ00";"    4910"
"3122556";"T001038";"12100";"T001019";"PV24  ";"2016JJ00";"    5096"
"3122557";"T001038";"12100";"T001019";"PV24  ";"2017JJ00";"    4792"
"3122558";"T001038";"12100";"T001019";"PV24  ";"2018JJ00";"    4919"
"3122559";"T001038";"12100";"T001019";"PV24  ";"2019JJ00";"    4999"
"3264320";"T001038";"12200";"T001019";"PV20  ";"1988JJ00";"   10795"
"3264321";"T001038";"12200";"T001019";"PV20  ";"1989JJ00";"   10776"
"3264322";"T001038";"12200";"T001019";"PV20  ";"1990JJ00";"   10740"
"3264323";"T001038";"12200";"T001019";"PV20  ";"1991JJ00";"   10704"
"3264324";"T001038";"12200";"T001019";"PV20  ";"1992JJ00";"   11887"
"3264325";"T001038";"12200";"T001019";"PV20  ";"1993JJ00";"   11501"
"3264326";"T001038";"12200";"T001019";"PV20  ";"1994JJ00";"   11231"
"3264327";"T001038";"12200";"T001019";"PV20  ";"1995JJ00";"   10942"
"3264328";"T001038";"12200";"T001019";"PV20  ";"1996JJ00";"    9850"
"3264329";"T001038";"12200";"T001019";"PV20  ";"1997JJ00";"    9451"
"3264330";"T001038";"12200";"T001019";"PV20  ";"1998JJ00";"    8743"
"3264331";"T001038";"12200";"T001019";"PV20  ";"1999JJ00";"    8839"
"3264332";"T001038";"12200";"T001019";"PV20  ";"2000JJ00";"    8979"
"3264333";"T001038";"12200";"T001019";"PV20  ";"2001JJ00";"    9046"
"3264334";"T001038";"12200";"T001019";"PV20  ";"2002JJ00";"    9138"
"3264335";"T001038";"12200";"T001019";"PV20  ";"2003JJ00";"    9540"
"3264336";"T001038";"12200";"T001019";"PV20  ";"2004JJ00";"    9398"
"3264337";"T001038";"12200";"T001019";"PV20  ";"2005JJ00";"    9187"
"3264338";"T001038";"12200";"T001019";"PV20  ";"2006JJ00";"    9048"
"3264339";"T001038";"12200";"T001019";"PV20  ";"2007JJ00";"    9270"
"3264340";"T001038";"12200";"T001019";"PV20  ";"2008JJ00";"    9478"
"3264341";"T001038";"12200";"T001019";"PV20  ";"2009JJ00";"    9823"
"3264342";"T001038";"12200";"T001019";"PV20  ";"2010JJ00";"    9981"
"3264343";"T001038";"12200";"T001019";"PV20  ";"2011JJ00";"   10148"
"3264344";"T001038";"12200";"T001019";"PV20  ";"2012JJ00";"   10314"
"3264345";"T001038";"12200";"T001019";"PV20  ";"2013JJ00";"   10869"
"3264346";"T001038";"12200";"T001019";"PV20  ";"2014JJ00";"   11087"
"3264347";"T001038";"12200";"T001019";"PV20  ";"2015JJ00";"   10713"
"3264348";"T001038";"12200";"T001019";"PV20  ";"2016JJ00";"   10836"
"3264349";"T001038";"12200";"T001019";"PV20  ";"2017JJ00";"   11122"
"3264350";"T001038";"12200";"T001019";"PV20  ";"2018JJ00";"   10835"
"3264351";"T001038";"12200";"T001019";"PV20  ";"2019JJ00";"   10718"
"3264448";"T001038";"12200";"T001019";"PV24  ";"1988JJ00";"    2757"
"3264449";"T001038";"12200";"T001019";"PV24  ";"1989JJ00";"    2806"
"3264450";"T001038";"12200";"T001019";"PV24  ";"1990JJ00";"    2882"
"3264451";"T001038";"12200";"T001019";"PV24  ";"1991JJ00";"    2939"
"3264452";"T001038";"12200";"T001019";"PV24  ";"1992JJ00";"    3350"
"3264453";"T001038";"12200";"T001019";"PV24  ";"1993JJ00";"    3349"
"3264454";"T001038";"12200";"T001019";"PV24  ";"1994JJ00";"    3315"
"3264455";"T001038";"12200";"T001019";"PV24  ";"1995JJ00";"    3255"
"3264456";"T001038";"12200";"T001019";"PV24  ";"1996JJ00";"    3249"
"3264457";"T001038";"12200";"T001019";"PV24  ";"1997JJ00";"    3114"
"3264458";"T001038";"12200";"T001019";"PV24  ";"1998JJ00";"    3199"
"3264459";"T001038";"12200";"T001019";"PV24  ";"1999JJ00";"    3420"
"3264460";"T001038";"12200";"T001019";"PV24  ";"2000JJ00";"    3623"
"3264461";"T001038";"12200";"T001019";"PV24  ";"2001JJ00";"    3721"
"3264462";"T001038";"12200";"T001019";"PV24  ";"2002JJ00";"    3989"
"3264463";"T001038";"12200";"T001019";"PV24  ";"2003JJ00";"    4398"
"3264464";"T001038";"12200";"T001019";"PV24  ";"2004JJ00";"    4335"
"3264465";"T001038";"12200";"T001019";"PV24  ";"2005JJ00";"    4481"
"3264466";"T001038";"12200";"T001019";"PV24  ";"2006JJ00";"    4698"
"3264467";"T001038";"12200";"T001019";"PV24  ";"2007JJ00";"    4683"
"3264468";"T001038";"12200";"T001019";"PV24  ";"2008JJ00";"    4622"
"3264469";"T001038";"12200";"T001019";"PV24  ";"2009JJ00";"    4738"
"3264470";"T001038";"12200";"T001019";"PV24  ";"2010JJ00";"    4928"
"3264471";"T001038";"12200";"T001019";"PV24  ";"2011JJ00";"    4879"
"3264472";"T001038";"12200";"T001019";"PV24  ";"2012JJ00";"    4917"
"3264473";"T001038";"12200";"T001019";"PV24  ";"2013JJ00";"    5044"
"3264474";"T001038";"12200";"T001019";"PV24  ";"2014JJ00";"    5142"
"3264475";"T001038";"12200";"T001019";"PV24  ";"2015JJ00";"    4973"
"3264476";"T001038";"12200";"T001019";"PV24  ";"2016JJ00";"    4907"
"3264477";"T001038";"12200";"T001019";"PV24  ";"2017JJ00";"    5012"
"3264478";"T001038";"12200";"T001019";"PV24  ";"2018JJ00";"    4750"
"3264479";"T001038";"12200";"T001019";"PV24  ";"2019JJ00";"    4875"
"3406240";"T001038";"12300";"T001019";"PV20  ";"1988JJ00";"   11007"
"3406241";"T001038";"12300";"T001019";"PV20  ";"1989JJ00";"   10717"
"3406242";"T001038";"12300";"T001019";"PV20  ";"1990JJ00";"   10690"
"3406243";"T001038";"12300";"T001019";"PV20  ";"1991JJ00";"   10687"
"3406244";"T001038";"12300";"T001019";"PV20  ";"1992JJ00";"   10627"
"3406245";"T001038";"12300";"T001019";"PV20  ";"1993JJ00";"   11894"
"3406246";"T001038";"12300";"T001019";"PV20  ";"1994JJ00";"   11547"
"3406247";"T001038";"12300";"T001019";"PV20  ";"1995JJ00";"   11254"
"3406248";"T001038";"12300";"T001019";"PV20  ";"1996JJ00";"   10822"
"3406249";"T001038";"12300";"T001019";"PV20  ";"1997JJ00";"    9664"
"3406250";"T001038";"12300";"T001019";"PV20  ";"1998JJ00";"    9288"
"3406251";"T001038";"12300";"T001019";"PV20  ";"1999JJ00";"    8702"
"3406252";"T001038";"12300";"T001019";"PV20  ";"2000JJ00";"    8788"
"3406253";"T001038";"12300";"T001019";"PV20  ";"2001JJ00";"    8853"
"3406254";"T001038";"12300";"T001019";"PV20  ";"2002JJ00";"    8904"
"3406255";"T001038";"12300";"T001019";"PV20  ";"2003JJ00";"    8954"
"3406256";"T001038";"12300";"T001019";"PV20  ";"2004JJ00";"    9435"
"3406257";"T001038";"12300";"T001019";"PV20  ";"2005JJ00";"    9216"
"3406258";"T001038";"12300";"T001019";"PV20  ";"2006JJ00";"    8906"
"3406259";"T001038";"12300";"T001019";"PV20  ";"2007JJ00";"    8778"
"3406260";"T001038";"12300";"T001019";"PV20  ";"2008JJ00";"    8930"
"3406261";"T001038";"12300";"T001019";"PV20  ";"2009JJ00";"    9156"
"3406262";"T001038";"12300";"T001019";"PV20  ";"2010JJ00";"    9563"
"3406263";"T001038";"12300";"T001019";"PV20  ";"2011JJ00";"    9659"
"3406264";"T001038";"12300";"T001019";"PV20  ";"2012JJ00";"    9783"
"3406265";"T001038";"12300";"T001019";"PV20  ";"2013JJ00";"    9860"
"3406266";"T001038";"12300";"T001019";"PV20  ";"2014JJ00";"   10437"
"3406267";"T001038";"12300";"T001019";"PV20  ";"2015JJ00";"   10438"
"3406268";"T001038";"12300";"T001019";"PV20  ";"2016JJ00";"   10257"
"3406269";"T001038";"12300";"T001019";"PV20  ";"2017JJ00";"   10272"
"3406270";"T001038";"12300";"T001019";"PV20  ";"2018JJ00";"   10533"
